id,user_id,completed_at,item_total,shipment_total
245009,18600,2022-09-16 12:34,54.23,6.0
266922,36996,2022-09-16 12:57,37.6,6.0
174020,20124,2022-09-16 13:20,47.82,6.0
265299,35951,2022-09-16 13:54,98.88,2.5
266929,37000,2022-09-16 14:57,51.79,6.0
266935,37005,2022-09-16 15:11,58.44,6.0
262494,23765,2022-09-16 15:16,28.57,6.0
263826,35286,2022-09-16 16:40,32.32,6.0
255984,30460,2022-09-16 16:44,33.28,6.0
265333,36103,2022-09-16 16:46,31.25,6.0
265921,31275,2022-09-16 16:47,48.84,6.0
266945,37010,2022-09-16 16:50,43.34,6.0
266946,33967,2022-09-16 16:50,31.61,6.0
266219,36458,2022-09-16 16:50,35.22,6.0
266826,24066,2022-09-16 16:53,72.1,2.5
263137,34470,2022-09-16 16:54,42.91,6.0
266950,35113,2022-09-16 16:56,39.82,6.0
265513,31207,2022-09-16 16:56,34.96,6.0
266948,36040,2022-09-16 16:58,36.08,6.0
261164,18551,2022-09-16 16:58,57.78,6.0
266460,31818,2022-09-16 17:01,31.29,6.0
266952,1135,2022-09-16 17:05,30.72,6.0
233828,23953,2022-09-16 17:07,30.54,6.0
255151,29467,2022-09-16 17:11,31.29,6.0
257800,30529,2022-09-16 17:16,30.76,6.0
261386,33803,2022-09-16 17:18,31.5,6.0
257760,20407,2022-09-16 17:20,35.79,6.0
258370,31916,2022-09-16 17:24,31.96,6.0
266957,35348,2022-09-16 17:28,55.65,12.0
266958,37013,2022-09-16 17:34,37.89,6.0
105988,18707,2022-09-16 17:41,32.17,6.0
266707,36885,2022-09-16 17:41,46.52,6.0
220471,22780,2022-09-16 17:49,30.63,6.0
232542,24005,2022-09-16 18:03,40.46,6.0
187991,21147,2022-09-16 18:04,39.17,6.0
263191,32883,2022-09-16 18:07,37.62,6.0
264705,34613,2022-09-16 18:07,64.84,2.5
261514,33877,2022-09-16 18:09,31.85,6.0
264499,25249,2022-09-16 18:16,30.99,6.0
247745,27957,2022-09-16 18:39,35.02,6.0
266984,35024,2022-09-16 18:51,30.88,6.0
266976,37019,2022-09-16 18:54,45.68,6.0
265654,33633,2022-09-16 19:00,31.09,6.0
203272,22199,2022-09-16 19:04,62.63,2.5
266995,11000,2022-09-16 19:09,31.8,6.0
262771,34510,2022-09-16 19:09,34.55,6.0
266992,23776,2022-09-16 19:09,33.41,6.0
264264,24229,2022-09-16 19:14,34.45,6.0
266492,36473,2022-09-16 19:17,29.94,6.0
261296,33460,2022-09-16 19:17,32.16,6.0
255999,23866,2022-09-16 19:19,42.84,6.0
264814,35811,2022-09-16 19:58,39.62,6.0
264261,17178,2022-09-16 20:33,41.44,6.0
261125,1673,2022-09-16 20:45,33.5,6.0
260975,33560,2022-09-16 21:16,30.97,6.0
238916,25560,2022-09-16 21:17,39.25,6.0
260049,26559,2022-09-16 21:27,30.26,6.0
263439,34597,2022-09-16 21:34,37.35,6.0
255728,25342,2022-09-16 21:43,82.9,2.5
247405,26914,2022-09-16 21:50,35.15,6.0
266944,25626,2022-09-17 00:31,25.13,6.0
266596,36820,2022-09-17 01:24,67.56,2.5
267022,31935,2022-09-17 02:47,34.67,6.0
80702,18074,2022-09-17 05:10,37.75,6.0
259785,32811,2022-09-17 05:15,47.8,6.0
261853,33768,2022-09-17 05:32,86.2,2.5
258904,32096,2022-09-17 05:54,35.03,6.0
267030,37040,2022-09-17 06:24,46.32,6.0
257379,1220,2022-09-17 06:25,35.35,6.0
263475,8034,2022-09-17 06:28,37.19,6.0
238332,24459,2022-09-17 06:33,33.18,6.0
263568,35141,2022-09-17 06:55,33.72,6.0
267041,35206,2022-09-17 07:04,35.14,6.0
266806,31331,2022-09-17 07:30,32.77,6.0
259219,29784,2022-09-17 07:31,30.53,6.0
262283,30856,2022-09-17 07:44,59.1,6.0
77313,8059,2022-09-17 07:47,197.76,2.5
263571,35142,2022-09-17 07:50,30.63,6.0
267051,29778,2022-09-17 07:52,31.52,6.0
255056,23982,2022-09-17 07:57,42.72,6.0
267057,37048,2022-09-17 08:31,53.67,6.0
265453,36162,2022-09-17 09:06,59.85,6.0
267061,33147,2022-09-17 09:08,31.41,6.0
266641,32455,2022-09-17 09:17,31.49,6.0
238378,25565,2022-09-17 09:25,41.32,6.0
267066,37053,2022-09-17 09:58,40.8,6.0
267067,36075,2022-09-17 10:00,71.86,2.5
26636,5957,2022-09-17 10:19,82.57,2.5
264277,35542,2022-09-17 10:32,31.63,6.0
264774,35723,2022-09-17 10:36,45.75,6.0
264729,33900,2022-09-17 11:23,28.74,6.0
267079,37058,2022-09-17 11:44,49.56,6.0
267082,37060,2022-09-17 11:57,50.67,6.0
267098,37067,2022-09-17 12:40,48.81,6.0
261277,33651,2022-09-17 12:43,34.64,6.0
266132,16129,2022-09-17 13:07,42.37,6.0
234313,9190,2022-09-17 13:34,134.53,2.5
9122,6723,2022-09-17 13:35,57.95,6.0
267101,36175,2022-09-17 13:36,29.47,6.0
267106,31670,2022-09-17 13:37,43.34,6.0
261259,21929,2022-09-17 13:54,34.45,6.0
259070,32362,2022-09-17 14:02,86.87,2.5
264994,34326,2022-09-17 14:11,34.61,6.0
261362,18345,2022-09-17 14:16,31.99,6.0
264594,31335,2022-09-17 14:31,31.59,6.0
257741,18571,2022-09-17 14:42,63.34,2.5
267120,37083,2022-09-17 14:50,47.32,6.0
16747,12914,2022-09-17 14:52,58.09,6.0
263431,34057,2022-09-17 15:22,43.0,6.0
195409,21522,2022-09-17 15:27,35.97,6.0
264365,35578,2022-09-17 15:47,31.87,6.0
25686,74,2022-09-17 15:52,103.91,2.5
264939,20806,2022-09-17 16:01,33.65,6.0
267132,37091,2022-09-17 16:43,47.37,6.0
259484,25876,2022-09-17 17:07,33.43,6.0
265437,13043,2022-09-17 17:08,62.88,2.5
267145,37096,2022-09-17 17:17,47.08,6.0
267142,37095,2022-09-17 17:25,38.8,6.0
263650,35147,2022-09-17 17:49,35.21,6.0
267149,37100,2022-09-17 17:59,41.8,6.0
233804,1894,2022-09-17 18:04,30.82,6.0
262852,12985,2022-09-17 18:20,45.67,6.0
267155,37102,2022-09-17 18:28,36.7,6.0
244184,20145,2022-09-17 18:39,44.42,6.0
266154,36553,2022-09-17 19:08,43.23,6.0
263631,27801,2022-09-17 19:13,32.39,6.0
267171,17465,2022-09-17 20:42,72.82,2.5
183237,722,2022-09-17 21:39,38.36,6.0
16781,7894,2022-09-18 05:20,57.24,6.0
267185,37114,2022-09-18 05:31,67.93,2.5
265361,36121,2022-09-18 06:11,50.26,6.0
254277,21953,2022-09-18 06:35,38.28,6.0
54048,16368,2022-09-18 07:24,35.44,6.0
265908,25729,2022-09-18 07:54,32.08,6.0
264283,34779,2022-09-18 08:10,30.12,6.0
267207,37127,2022-09-18 08:11,48.08,6.0
267045,37045,2022-09-18 08:35,66.62,2.5
267211,37130,2022-09-18 08:44,89.31,2.5
267212,7436,2022-09-18 08:55,46.38,6.0
264254,686,2022-09-18 08:58,51.65,6.0
264091,30713,2022-09-18 09:25,33.65,6.0
266321,36627,2022-09-18 09:29,67.94,2.5
15330,540,2022-09-18 09:41,84.62,2.5
267214,23507,2022-09-18 09:42,36.23,6.0
265694,36197,2022-09-18 09:47,59.98,6.0
23948,17931,2022-09-18 09:56,31.91,6.0
264113,34881,2022-09-18 10:02,34.18,6.0
266657,36855,2022-09-18 10:31,48.11,6.0
267220,37135,2022-09-18 10:38,38.24,6.0
256223,30701,2022-09-18 10:42,32.08,6.0
262196,31265,2022-09-18 10:43,30.52,6.0
261470,21676,2022-09-18 10:58,38.08,6.0
267226,37138,2022-09-18 11:35,47.91,6.0
267231,37139,2022-09-18 11:47,103.49,2.5
267063,28087,2022-09-18 12:11,37.05,6.0
184956,20932,2022-09-18 12:39,61.23,2.5
267191,37118,2022-09-18 12:46,38.48,6.0
260616,25887,2022-09-18 13:01,30.18,6.0
28878,8255,2022-09-18 13:02,89.38,2.5
263566,20076,2022-09-18 13:06,51.27,6.0
267178,5440,2022-09-18 13:09,60.31,2.5
83063,6121,2022-09-18 13:22,34.5,6.0
267233,37140,2022-09-18 13:41,41.44,6.0
267245,34258,2022-09-18 13:59,41.18,6.0
257404,9403,2022-09-18 14:56,37.33,6.0
264802,33401,2022-09-18 15:16,31.94,6.0
261221,33729,2022-09-18 15:20,40.55,6.0
262919,32690,2022-09-18 15:21,57.88,6.0
267260,37155,2022-09-18 15:37,37.77,6.0
266336,36670,2022-09-18 15:53,47.25,6.0
265616,35897,2022-09-18 16:08,39.25,6.0
267265,37157,2022-09-18 16:17,48.54,6.0
247411,18488,2022-09-18 16:30,70.36,2.5
28796,18002,2022-09-18 16:40,38.48,6.0
264571,35687,2022-09-18 16:42,32.93,6.0
264282,296,2022-09-18 16:44,102.43,2.5
184072,17852,2022-09-18 17:03,38.9,6.0
267273,25638,2022-09-18 17:09,74.56,2.5
267255,37151,2022-09-18 17:29,37.16,6.0
263123,34860,2022-09-18 17:48,31.56,6.0
252249,24562,2022-09-18 17:51,70.79,2.5
267280,32046,2022-09-18 18:00,67.47,2.5
265988,18453,2022-09-18 18:03,114.05,2.5
247440,27186,2022-09-18 18:15,31.82,6.0
267288,24107,2022-09-18 18:33,37.11,6.0
247489,20282,2022-09-18 18:49,32.52,6.0
267292,37170,2022-09-18 19:01,41.8,6.0
196784,21708,2022-09-18 19:28,43.65,6.0
258651,32094,2022-09-18 19:31,38.3,6.0
16329,11320,2022-09-18 19:41,39.53,6.0
267296,37173,2022-09-18 19:42,41.72,6.0
265143,142,2022-09-18 19:48,76.21,2.5
267301,19725,2022-09-18 19:54,117.63,2.5
264816,35727,2022-09-18 20:21,34.78,6.0
267308,37180,2022-09-18 20:56,48.85,6.0
261862,34081,2022-09-18 21:04,33.73,6.0
265131,35986,2022-09-18 21:09,57.14,6.0
264025,16706,2022-09-18 21:20,32.44,6.0
234229,2293,2022-09-19 06:57,30.7,6.0
266972,24066,2022-09-19 07:07,29.54,6.0
267321,37184,2022-09-19 07:12,37.6,6.0
267322,37185,2022-09-19 07:21,39.19,6.0
267324,34229,2022-09-19 07:26,44.8,6.0
267327,37188,2022-09-19 08:05,38.96,6.0
258855,1049,2022-09-19 08:54,62.17,2.5
264268,33801,2022-09-19 08:59,43.75,6.0
265165,1083,2022-09-19 09:35,260.93,2.5
267345,37197,2022-09-19 09:43,47.89,6.0
267348,37199,2022-09-19 10:05,50.34,6.0
267370,37214,2022-09-19 10:39,55.38,6.0
267362,37207,2022-09-19 10:45,50.61,6.0
267341,37194,2022-09-19 10:52,43.34,6.0
267375,37217,2022-09-19 11:01,47.28,6.0
267368,37212,2022-09-19 11:01,38.12,6.0
242962,26649,2022-09-19 11:38,47.54,6.0
265733,36333,2022-09-19 12:18,46.65,6.0
267414,37248,2022-09-19 13:07,41.8,6.0
267429,37259,2022-09-19 13:57,48.38,6.0
267016,37035,2022-09-19 14:07,123.92,2.5
267436,37266,2022-09-19 14:20,49.43,6.0
267433,37263,2022-09-19 14:22,38.64,6.0
267435,37265,2022-09-19 14:26,48.52,6.0
267439,37268,2022-09-19 14:41,49.92,6.0
267442,37269,2022-09-19 14:46,49.39,6.0
267428,37258,2022-09-19 14:59,47.17,6.0
267451,37273,2022-09-19 15:20,49.73,6.0
265062,8161,2022-09-19 15:25,115.73,2.5
267467,37285,2022-09-19 16:04,47.73,6.0
267470,37287,2022-09-19 16:05,47.53,6.0
267011,37033,2022-09-19 16:15,60.9,2.5
267476,37292,2022-09-19 16:19,46.56,6.0
267479,37294,2022-09-19 16:36,46.68,6.0
267480,37295,2022-09-19 16:40,36.92,6.0
264929,209,2022-09-19 17:31,114.87,2.5
267491,37300,2022-09-19 17:39,42.92,6.0
267490,37299,2022-09-19 17:39,38.26,6.0
267503,37310,2022-09-19 18:35,39.77,6.0
257049,31158,2022-09-19 18:40,48.37,6.0
267502,37309,2022-09-19 18:41,46.92,6.0
267493,13059,2022-09-19 18:59,70.61,2.5
265162,18462,2022-09-19 19:18,51.79,6.0
267517,37316,2022-09-19 19:24,48.1,6.0
267513,37314,2022-09-19 19:33,41.6,6.0
267529,37324,2022-09-19 19:47,48.31,6.0
267530,37325,2022-09-19 19:54,50.65,6.0
267544,37332,2022-09-19 20:17,53.12,6.0
267411,37246,2022-09-19 20:18,47.92,6.0
244685,14,2022-09-19 21:11,73.63,2.5
267560,31497,2022-09-19 21:14,56.07,6.0
267568,37347,2022-09-19 22:13,38.85,6.0
267573,36106,2022-09-19 22:44,72.6,2.5
267588,37360,2022-09-20 06:04,50.13,6.0
267559,37340,2022-09-20 06:05,47.73,6.0
267586,37359,2022-09-20 06:14,48.5,6.0
267599,37367,2022-09-20 07:47,57.61,6.0
267609,37373,2022-09-20 08:42,39.19,6.0
267601,37368,2022-09-20 08:45,37.42,6.0
267614,37377,2022-09-20 08:50,40.97,6.0
267332,37191,2022-09-20 08:54,46.55,6.0
263949,29080,2022-09-20 09:11,126.03,2.5
267605,9459,2022-09-20 09:16,34.8,6.0
267623,37381,2022-09-20 09:51,49.35,6.0
266764,4866,2022-09-20 10:19,53.76,6.0
267635,37387,2022-09-20 10:58,48.53,6.0
266763,27680,2022-09-20 11:12,37.23,6.0
267637,313,2022-09-20 11:31,108.06,2.5
265723,15,2022-09-20 11:40,10.05,6.0
267394,37231,2022-09-20 11:50,46.76,6.0
267653,37396,2022-09-20 12:07,46.75,6.0
267014,342,2022-09-20 12:13,37.8,6.0
267656,37397,2022-09-20 12:46,37.11,6.0
248418,7992,2022-09-20 13:03,129.02,2.5
267662,37400,2022-09-20 13:18,67.96,2.5
258949,16339,2022-09-20 13:48,61.18,2.5
267676,8225,2022-09-20 14:57,190.37,2.5
267678,37407,2022-09-20 15:04,47.6,6.0
267574,37351,2022-09-20 15:05,47.39,6.0
267681,37409,2022-09-20 15:40,60.78,2.5
267684,37411,2022-09-20 15:43,48.26,6.0
267693,37418,2022-09-20 17:26,48.38,6.0
252400,4252,2022-09-20 17:38,33.14,6.0
267706,37425,2022-09-20 19:34,47.4,6.0
266840,36955,2022-09-20 19:44,49.15,6.0
267305,168,2022-09-20 20:17,61.61,2.5
265693,21538,2022-09-20 20:18,299.74,5.5
267720,37431,2022-09-20 20:49,58.52,6.0
267721,31300,2022-09-20 20:51,39.32,6.0
266289,16471,2022-09-20 20:58,42.92,6.0
267423,24066,2022-09-20 21:06,89.77,2.5
267575,37352,2022-09-20 23:50,46.71,6.0
267730,37437,2022-09-21 01:07,58.05,6.0
267743,37439,2022-09-21 06:20,47.63,6.0
265971,7834,2022-09-21 06:25,123.54,2.5
261817,35,2022-09-21 06:39,148.84,2.5
266476,1520,2022-09-21 06:55,30.61,6.0
267722,37432,2022-09-21 07:12,48.7,6.0
267756,37442,2022-09-21 07:15,44.16,6.0
267754,37441,2022-09-21 07:18,37.74,6.0
267760,25732,2022-09-21 07:34,306.42,2.5
234296,1170,2022-09-21 07:39,139.79,2.5
193002,21478,2022-09-21 07:56,60.77,2.5
66051,461,2022-09-21 08:29,42.64,6.0
267768,37446,2022-09-21 08:38,52.74,6.0
267776,37450,2022-09-21 09:38,47.67,6.0
249225,28233,2022-09-21 09:40,47.77,6.0
267774,37449,2022-09-21 10:12,54.45,6.0
267610,37374,2022-09-21 10:15,81.29,2.5
267773,37448,2022-09-21 11:07,38.99,6.0
264680,23634,2022-09-21 11:50,44.29,6.0
267794,37458,2022-09-21 12:10,176.84,2.5
267799,24793,2022-09-21 12:41,194.4,5.5
267807,37465,2022-09-21 13:50,47.44,6.0
267810,16689,2022-09-21 14:11,65.22,2.5
250811,28562,2022-09-21 15:15,48.43,6.0
263782,35265,2022-09-21 15:19,40.39,6.0
35290,16406,2022-09-21 16:15,81.38,2.5
267832,37481,2022-09-21 16:30,38.83,6.0
267845,37487,2022-09-21 17:58,37.57,6.0
267858,37495,2022-09-21 19:33,36.74,6.0
266941,2362,2022-09-21 19:38,86.7,2.5
267859,37496,2022-09-21 19:43,38.51,6.0
265959,9464,2022-09-21 19:46,58.45,6.0
263889,136,2022-09-21 20:02,55.2,6.0
267869,37502,2022-09-21 20:06,48.61,6.0
267872,37505,2022-09-21 20:28,36.79,6.0
267866,37500,2022-09-21 20:36,49.94,6.0
267877,37510,2022-09-21 20:54,45.05,6.0
267873,37506,2022-09-21 21:16,98.34,2.5
267888,37519,2022-09-21 21:20,37.08,6.0
267889,37520,2022-09-21 21:27,36.99,6.0
263450,12704,2022-09-21 21:49,32.07,6.0
267896,37525,2022-09-21 21:52,56.23,6.0
267902,37531,2022-09-21 21:52,47.32,6.0
267916,37543,2022-09-22 04:26,39.18,6.0
267918,37545,2022-09-22 05:23,63.94,2.5
267917,37544,2022-09-22 05:50,46.68,6.0
266784,24152,2022-09-22 06:05,65.19,2.5
241221,7777,2022-09-22 08:05,154.37,2.5
267943,37559,2022-09-22 08:44,46.44,6.0
267947,37561,2022-09-22 08:57,53.64,6.0
84166,204,2022-09-22 09:35,85.14,2.5
267338,37193,2022-09-22 09:37,40.82,6.0
267950,16459,2022-09-22 10:09,66.11,2.5
266189,36560,2022-09-22 10:24,33.36,6.0
267928,37548,2022-09-22 10:35,41.19,6.0
267954,37564,2022-09-22 10:56,38.39,6.0
267942,37558,2022-09-22 11:05,35.81,6.0
267957,37567,2022-09-22 11:30,45.96,6.0
267958,35371,2022-09-22 11:32,31.82,6.0
267963,37571,2022-09-22 12:09,42.47,6.0
256738,1520,2022-09-22 12:14,122.82,2.5
266053,26078,2022-09-22 13:26,43.75,6.0
267977,35299,2022-09-22 14:18,54.51,6.0
241717,23837,2022-09-22 14:33,81.68,2.5
267981,33006,2022-09-22 14:45,29.91,6.0
267987,37576,2022-09-22 15:26,41.7,6.0
267991,37578,2022-09-22 16:08,37.79,6.0
257043,31153,2022-09-22 17:03,47.23,6.0
268006,37584,2022-09-22 17:42,37.66,6.0
267829,7708,2022-09-22 17:44,64.09,2.5
265991,3705,2022-09-22 17:52,27.49,6.0
255656,17907,2022-09-22 19:05,60.39,2.5
266884,11,2022-09-22 19:59,53.15,6.0
268027,37598,2022-09-22 21:21,48.9,6.0
246797,8747,2022-09-23 06:02,35.85,6.0
266789,36924,2022-09-23 06:04,31.77,6.0
267849,21538,2022-09-23 06:57,168.66,5.5
268036,37602,2022-09-23 09:44,46.43,6.0
268045,37607,2022-09-23 09:44,41.17,6.0
268046,13314,2022-09-23 09:55,43.98,6.0
266013,21514,2022-09-23 10:03,75.41,2.5
268080,37630,2022-09-23 11:33,45.6,6.0
163691,8822,2022-09-23 11:33,69.96,2.5
268088,37636,2022-09-23 11:34,57.15,6.0
268099,37644,2022-09-23 11:35,39.33,6.0
268117,37655,2022-09-23 11:40,65.44,2.5
268089,37637,2022-09-23 11:41,37.86,6.0
268094,37641,2022-09-23 11:44,40.25,6.0
268087,37635,2022-09-23 11:59,38.13,6.0
256928,31084,2022-09-23 12:07,59.34,6.0
268129,37667,2022-09-23 12:14,39.97,6.0
268133,37670,2022-09-23 12:27,42.99,6.0
261902,34106,2022-09-23 13:06,73.11,2.5
266889,17,2022-09-23 13:18,55.61,6.0
268145,37678,2022-09-23 13:28,37.43,6.0
265935,35697,2022-09-23 14:28,101.82,2.5
268132,8799,2022-09-23 14:33,75.67,2.5
268153,37683,2022-09-23 15:18,41.31,6.0
268005,37583,2022-09-23 15:36,48.53,6.0
257686,21878,2022-09-23 16:31,49.17,6.0
190630,1927,2022-09-23 16:38,42.45,6.0
233879,1742,2022-09-23 16:39,52.06,6.0
234335,6282,2022-09-23 16:43,47.07,6.0
267777,26982,2022-09-23 16:54,55.55,6.0
238364,111,2022-09-23 17:16,42.14,6.0
262898,12247,2022-09-23 17:38,44.37,6.0
268167,27128,2022-09-23 18:01,38.04,6.0
266749,23974,2022-09-23 19:09,35.35,6.0
267790,1185,2022-09-23 19:10,77.99,2.5
265617,28681,2022-09-23 19:24,72.33,2.5
152195,9447,2022-09-23 19:55,60.69,2.5
257219,1094,2022-09-23 20:00,43.53,6.0
263235,9168,2022-09-23 20:03,36.74,6.0
163688,255,2022-09-23 20:10,40.76,6.0
256883,10173,2022-09-23 20:20,31.52,6.0
17119,3654,2022-09-23 20:40,61.36,2.5
16503,2046,2022-09-23 20:41,34.41,6.0
264950,35894,2022-09-23 21:42,62.01,2.5
263588,10425,2022-09-24 05:29,31.72,6.0
253085,12251,2022-09-24 06:32,45.82,6.0
265655,10222,2022-09-24 06:56,44.64,6.0
264316,4943,2022-09-24 07:03,42.46,6.0
257750,5761,2022-09-24 07:04,72.0,2.5
266774,402,2022-09-24 07:05,59.5,6.0
268186,542,2022-09-24 07:26,30.36,6.0
266640,1851,2022-09-24 07:28,42.14,6.0
235253,2370,2022-09-24 07:44,30.15,6.0
26751,1174,2022-09-24 07:51,41.25,6.0
267291,18439,2022-09-24 07:54,55.46,6.0
266642,32336,2022-09-24 08:18,30.85,6.0
265706,235,2022-09-24 08:22,67.04,2.5
268176,13314,2022-09-24 08:27,33.06,6.0
87205,7941,2022-09-24 08:34,186.73,2.5
268196,37701,2022-09-24 09:19,36.64,6.0
268199,37702,2022-09-24 09:21,36.65,6.0
266814,6284,2022-09-24 09:48,178.59,2.5
251804,3885,2022-09-24 09:59,32.92,6.0
245042,7761,2022-09-24 10:18,44.8,6.0
267965,36560,2022-09-24 10:38,29.64,6.0
17099,4936,2022-09-24 10:53,92.49,2.5
268215,5246,2022-09-24 11:27,164.9,2.5
268218,37712,2022-09-24 11:47,47.44,6.0
241306,16039,2022-09-24 11:52,56.9,6.0
266891,9053,2022-09-24 11:53,28.62,6.0
257504,112,2022-09-24 12:04,80.15,2.5
242210,1757,2022-09-24 12:11,74.78,2.5
257535,6565,2022-09-24 12:13,99.02,2.5
268219,37713,2022-09-24 12:30,37.88,6.0
165419,19766,2022-09-24 13:08,70.1,2.5
254845,27055,2022-09-24 13:23,40.86,6.0
268228,37719,2022-09-24 13:43,31.1,6.0
257138,8753,2022-09-24 14:52,48.22,6.0
245460,1140,2022-09-24 15:00,30.11,6.0
268245,37727,2022-09-24 15:13,36.78,6.0
265909,800,2022-09-24 15:19,52.99,6.0
268249,37730,2022-09-24 15:57,37.91,6.0
264059,7890,2022-09-24 16:05,46.87,6.0
233990,9004,2022-09-24 16:05,45.26,6.0
56994,21,2022-09-24 16:37,57.25,6.0
266663,10481,2022-09-24 16:48,44.0,6.0
268253,37734,2022-09-24 16:50,37.74,6.0
268264,37740,2022-09-24 17:21,57.0,6.0
268266,37741,2022-09-24 17:24,54.34,6.0
268268,37743,2022-09-24 17:37,49.02,6.0
268270,37745,2022-09-24 17:58,41.31,6.0
268271,9464,2022-09-24 18:27,30.1,6.0
233960,200,2022-09-24 18:30,40.89,6.0
247942,22619,2022-09-24 18:42,34.41,12.0
268279,37749,2022-09-24 19:00,36.85,6.0
268285,37752,2022-09-24 20:03,36.49,6.0
266849,36960,2022-09-24 20:12,47.46,6.0
236619,2512,2022-09-24 20:14,163.44,2.5
268289,37755,2022-09-24 20:51,59.31,6.0
15455,700,2022-09-24 22:07,34.37,6.0
268294,37758,2022-09-24 22:51,64.14,2.5
266064,1300,2022-09-25 04:32,45.55,6.0
268304,4021,2022-09-25 06:55,43.85,6.0
257354,10004,2022-09-25 07:14,41.2,6.0
268306,37765,2022-09-25 07:17,48.5,6.0
74099,18437,2022-09-25 07:37,28.03,6.0
250885,1025,2022-09-25 08:51,98.63,2.5
268314,37770,2022-09-25 09:03,41.4,6.0
268317,35614,2022-09-25 09:32,80.96,2.5
268320,36075,2022-09-25 09:58,107.47,2.5
268323,35829,2022-09-25 10:21,33.42,6.0
267737,24066,2022-09-25 10:27,59.06,6.0
268331,4866,2022-09-25 11:11,56.54,6.0
268332,37780,2022-09-25 11:18,49.59,6.0
263225,34934,2022-09-25 11:21,84.09,2.5
268333,6749,2022-09-25 11:33,49.88,6.0
234135,2836,2022-09-25 11:38,37.83,6.0
268340,37784,2022-09-25 11:42,41.3,6.0
268342,2781,2022-09-25 11:45,32.58,6.0
57479,11830,2022-09-25 11:51,31.78,6.0
255981,1027,2022-09-25 12:14,32.4,6.0
263891,1007,2022-09-25 12:19,86.02,2.5
268348,37789,2022-09-25 12:36,43.47,6.0
266914,34723,2022-09-25 12:50,30.39,6.0
265564,7,2022-09-25 12:52,57.64,6.0
268361,37797,2022-09-25 14:23,37.55,6.0
260262,29931,2022-09-25 14:24,28.92,6.0
157875,7304,2022-09-25 14:39,151.48,2.5
268161,2064,2022-09-25 14:52,32.07,6.0
247348,147,2022-09-25 14:56,41.71,6.0
262086,5956,2022-09-25 15:12,33.89,6.0
248963,6840,2022-09-25 15:19,57.45,6.0
239111,853,2022-09-25 15:27,34.48,6.0
268344,37785,2022-09-25 15:39,47.15,6.0
252161,2232,2022-09-25 15:55,247.41,5.5
264220,35522,2022-09-25 15:59,50.31,6.0
268382,889,2022-09-25 16:20,30.71,6.0
267482,20076,2022-09-25 16:24,44.97,6.0
268384,37803,2022-09-25 16:34,41.18,6.0
251235,5460,2022-09-25 16:39,81.46,2.5
266142,25902,2022-09-25 16:51,57.53,6.0
263155,34884,2022-09-25 16:53,72.31,2.5
261882,442,2022-09-25 17:08,48.88,6.0
268393,37809,2022-09-25 17:37,56.35,6.0
261579,239,2022-09-25 17:56,54.75,6.0
189706,18234,2022-09-25 18:06,74.15,2.5
268398,37812,2022-09-25 18:11,72.55,2.5
268366,17052,2022-09-25 18:15,33.22,6.0
263072,12335,2022-09-25 18:31,42.62,6.0
266781,685,2022-09-25 18:32,32.59,6.0
268403,37815,2022-09-25 18:36,43.81,6.0
262263,21880,2022-09-25 18:41,64.58,2.5
265012,21439,2022-09-25 19:41,64.59,2.5
267218,8847,2022-09-25 19:44,30.06,6.0
266861,25577,2022-09-25 19:56,84.46,2.5
251132,28643,2022-09-25 20:17,51.69,6.0
263207,434,2022-09-25 20:22,44.28,6.0
268414,11903,2022-09-25 20:27,38.51,6.0
263863,6254,2022-09-25 20:42,59.36,6.0
268420,6125,2022-09-25 20:42,32.22,6.0
262552,329,2022-09-25 20:55,41.96,6.0
264784,24042,2022-09-25 21:11,38.6,6.0
28888,3604,2022-09-25 21:38,59.44,6.0
268429,801,2022-09-25 21:51,87.39,2.5
266019,26497,2022-09-25 22:07,30.45,6.0
264676,35591,2022-09-25 22:35,47.45,6.0
267585,37358,2022-09-26 04:57,49.12,6.0
266591,5398,2022-09-26 06:05,36.32,6.0
267926,27476,2022-09-26 06:13,32.11,6.0
268440,19942,2022-09-26 07:06,98.44,2.5
249010,393,2022-09-26 07:13,61.57,2.5
266002,20479,2022-09-26 07:17,25.7,6.0
264654,35324,2022-09-26 07:22,37.5,6.0
268443,35516,2022-09-26 07:34,35.66,6.0
268444,37829,2022-09-26 08:12,50.55,6.0
268146,7387,2022-09-26 08:13,58.92,6.0
268446,1125,2022-09-26 08:46,90.93,2.5
15978,12989,2022-09-26 08:49,34.04,6.0
268448,37832,2022-09-26 09:12,37.16,6.0
268451,37835,2022-09-26 09:35,70.89,2.5
268452,1083,2022-09-26 09:36,172.72,2.5
267975,37574,2022-09-26 12:50,78.43,2.5
266886,36291,2022-09-26 14:14,83.38,2.5
267785,6095,2022-09-26 15:05,77.36,2.5
268481,37855,2022-09-26 15:10,41.44,6.0
211084,8176,2022-09-26 15:14,39.02,12.0
268483,37857,2022-09-26 15:14,47.33,6.0
265289,6835,2022-09-26 15:50,50.08,6.0
268203,35880,2022-09-26 16:36,39.71,6.0
110179,18045,2022-09-26 16:59,213.25,2.5
268464,37841,2022-09-26 17:46,46.81,6.0
252385,28913,2022-09-26 17:50,37.2,6.0
268498,37867,2022-09-26 17:53,38.49,6.0
268506,37869,2022-09-26 18:29,44.9,6.0
268334,37781,2022-09-26 18:30,37.85,6.0
265549,18,2022-09-26 18:43,72.79,2.5
