id,user_id,completed_at,item_total,shipment_total
255475,30316,2022-07-12 18:00,38.56,2.5
255469,30313,2022-07-12 18:00,39.03,2.5
255465,30312,2022-07-12 18:00,49.81,2.5
75457,18450,2022-07-12 18:10,27.81,6.0
255477,30318,2022-07-12 18:11,49.77,2.5
255490,30327,2022-07-12 18:27,37.38,2.5
255493,30331,2022-07-12 18:56,37.79,2.5
255513,30344,2022-07-12 19:52,47.59,2.5
255518,30348,2022-07-12 20:16,37.66,2.5
255510,30342,2022-07-12 20:27,36.71,2.5
248033,22,2022-07-12 20:33,81.14,2.5
255525,30352,2022-07-12 20:52,27.27,6.0
239432,25833,2022-07-12 21:45,50.01,2.5
255536,30359,2022-07-12 21:47,51.27,2.5
255547,30365,2022-07-13 00:03,37.57,2.5
255549,30367,2022-07-13 00:16,38.83,2.5
235966,24733,2022-07-13 04:30,26.98,6.0
252934,800,2022-07-13 05:20,42.82,2.5
239288,6887,2022-07-13 07:06,63.22,2.5
255575,30381,2022-07-13 07:55,37.43,2.5
255576,30382,2022-07-13 08:13,47.42,2.5
242218,117,2022-07-13 08:45,198.1,2.5
255593,30391,2022-07-13 09:23,38.46,2.5
255341,30243,2022-07-13 09:47,36.86,2.5
254265,17907,2022-07-13 09:48,61.59,2.5
255595,30392,2022-07-13 10:03,47.12,2.5
242441,26495,2022-07-13 10:26,63.82,2.5
255612,30399,2022-07-13 10:36,38.4,2.5
255619,30405,2022-07-13 10:43,48.41,2.5
255620,30406,2022-07-13 10:51,37.61,2.5
255623,30407,2022-07-13 11:30,38.89,2.5
255642,30419,2022-07-13 11:36,46.83,2.5
254424,21538,2022-07-13 11:37,114.35,5.5
255641,30418,2022-07-13 11:39,47.08,2.5
255646,30423,2022-07-13 11:50,44.66,2.5
255647,30424,2022-07-13 11:51,154.9,2.5
255651,30425,2022-07-13 11:53,51.67,2.5
254535,29715,2022-07-13 12:04,51.95,2.5
247413,26466,2022-07-13 12:08,33.91,2.5
255655,30426,2022-07-13 12:17,67.0,2.5
255657,30427,2022-07-13 12:25,54.67,2.5
255665,30431,2022-07-13 12:56,34.73,2.5
253376,29170,2022-07-13 12:59,47.11,2.5
255672,30439,2022-07-13 13:18,39.77,2.5
5846,8002,2022-07-13 15:15,64.19,2.5
255709,30459,2022-07-13 17:10,47.21,2.5
255707,30458,2022-07-13 17:20,37.74,2.5
255710,30460,2022-07-13 17:22,46.9,2.5
255714,22103,2022-07-13 17:36,27.5,6.0
253025,26050,2022-07-13 18:59,31.53,2.5
255733,30471,2022-07-13 19:28,46.62,2.5
255734,30472,2022-07-13 19:51,47.11,2.5
255762,30485,2022-07-14 07:28,46.55,2.5
255767,30490,2022-07-14 07:34,49.23,2.5
235164,1029,2022-07-14 07:56,63.81,2.5
255774,24733,2022-07-14 08:05,36.57,2.5
255770,30492,2022-07-14 08:06,55.46,2.5
255776,30495,2022-07-14 08:17,48.66,2.5
247869,27982,2022-07-14 08:36,37.8,2.5
255784,30503,2022-07-14 09:07,47.75,2.5
255785,30504,2022-07-14 09:21,49.32,2.5
255787,30505,2022-07-14 09:42,40.18,2.5
255795,30508,2022-07-14 10:49,44.9,2.5
255798,30511,2022-07-14 11:14,38.94,2.5
255799,30512,2022-07-14 11:17,38.53,2.5
255801,30513,2022-07-14 11:32,44.34,2.5
248656,1125,2022-07-14 11:46,83.65,2.5
254218,29532,2022-07-14 12:13,40.06,2.5
255810,29532,2022-07-14 12:16,28.87,6.0
255812,29532,2022-07-14 12:22,28.21,6.0
255809,30517,2022-07-14 12:25,46.98,2.5
248421,20049,2022-07-14 12:29,118.85,2.5
234163,1007,2022-07-14 12:40,64.84,2.5
255017,42,2022-07-14 13:14,92.66,2.5
255818,30522,2022-07-14 13:43,59.05,2.5
250163,28374,2022-07-14 14:28,48.54,2.5
255830,30526,2022-07-14 14:32,40.82,2.5
255832,30527,2022-07-14 14:36,38.54,2.5
244511,7834,2022-07-14 14:37,64.64,2.5
255847,30532,2022-07-14 15:54,38.44,2.5
255842,23974,2022-07-14 15:55,27.92,6.0
255841,30530,2022-07-14 16:13,37.14,2.5
255850,30534,2022-07-14 16:31,47.32,2.5
255165,22572,2022-07-14 16:50,62.89,2.5
253038,29039,2022-07-14 17:28,60.19,2.5
255865,30542,2022-07-14 18:13,36.74,2.5
255876,30548,2022-07-14 20:11,45.66,2.5
243422,26789,2022-07-14 20:12,36.07,2.5
255894,30554,2022-07-15 02:57,36.89,2.5
237432,1851,2022-07-15 04:22,60.9,2.5
255700,714,2022-07-15 06:18,64.22,2.5
255900,30559,2022-07-15 06:43,56.47,2.5
255906,30563,2022-07-15 08:01,37.45,2.5
121004,1471,2022-07-15 08:43,126.63,2.5
248936,12961,2022-07-15 09:09,61.17,2.5
255920,30573,2022-07-15 10:13,124.45,2.5
255917,30569,2022-07-15 10:24,37.53,2.5
245305,20076,2022-07-15 12:53,72.92,2.5
42114,4710,2022-07-15 13:41,63.52,2.5
255951,30585,2022-07-15 14:07,45.7,2.5
251489,28252,2022-07-15 14:40,28.76,6.0
255955,442,2022-07-15 14:53,26.57,6.0
249144,28169,2022-07-15 15:09,45.46,2.5
255957,30587,2022-07-15 15:27,47.97,2.5
255961,19942,2022-07-15 16:33,42.7,2.5
232023,23866,2022-07-15 17:07,31.97,2.5
246490,103,2022-07-15 17:43,41.48,2.5
255968,30593,2022-07-15 17:58,39.71,2.5
255969,30593,2022-07-15 18:09,26.95,6.0
247917,24689,2022-07-15 18:23,38.44,2.5
249486,27801,2022-07-15 19:24,27.66,6.0
243146,1027,2022-07-15 20:31,28.61,6.0
255983,30598,2022-07-15 21:18,57.13,2.5
255985,30599,2022-07-15 22:21,39.15,2.5
255991,30604,2022-07-16 05:24,40.18,2.5
255990,30603,2022-07-16 06:09,51.14,2.5
238685,25638,2022-07-16 06:24,61.24,2.5
245181,10004,2022-07-16 07:26,26.32,6.0
248256,1185,2022-07-16 08:32,104.44,2.5
241795,26313,2022-07-16 08:34,47.94,2.5
234215,24319,2022-07-16 08:45,27.8,6.0
256008,30612,2022-07-16 08:54,37.05,2.5
255816,30521,2022-07-16 09:44,49.44,2.5
255924,30574,2022-07-16 10:33,48.49,2.5
251349,19731,2022-07-16 10:45,27.52,6.0
246128,24793,2022-07-16 10:57,311.24,8.5
86524,18548,2022-07-16 11:19,45.72,2.5
153137,6125,2022-07-16 11:32,25.74,6.0
237705,1074,2022-07-16 12:33,67.2,2.5
244889,21880,2022-07-16 13:08,47.16,2.5
254672,7703,2022-07-16 13:53,33.88,2.5
256041,30623,2022-07-16 14:11,39.61,2.5
256045,30625,2022-07-16 15:37,36.98,2.5
256059,30632,2022-07-16 17:42,59.07,2.5
250345,4545,2022-07-16 18:11,62.8,2.5
256062,30634,2022-07-16 18:44,36.87,2.5
255840,30529,2022-07-16 19:53,46.55,2.5
254006,29234,2022-07-16 21:14,38.68,2.5
233354,7695,2022-07-16 21:15,63.51,2.5
256053,30629,2022-07-16 22:39,37.03,2.5
255826,22618,2022-07-16 23:51,31.57,2.5
247005,50,2022-07-17 00:03,104.0,2.5
245574,21029,2022-07-17 07:57,44.84,2.5
251471,28730,2022-07-17 10:00,47.35,2.5
233016,24107,2022-07-17 11:26,29.15,6.0
244315,7857,2022-07-17 11:52,65.39,2.5
240064,12335,2022-07-17 12:52,38.81,2.5
255011,7,2022-07-17 13:14,18.22,6.0
240440,26078,2022-07-17 14:13,38.98,2.5
256104,30658,2022-07-17 14:42,47.85,2.5
248462,17565,2022-07-17 14:55,75.06,2.5
256107,101,2022-07-17 15:19,99.48,2.5
252886,28813,2022-07-17 16:25,45.15,2.5
256119,30665,2022-07-17 17:04,41.14,2.5
256130,30670,2022-07-17 18:23,46.51,2.5
233994,9168,2022-07-17 19:03,34.19,2.5
256134,30674,2022-07-17 19:21,45.97,2.5
235561,59,2022-07-17 19:43,153.64,2.5
249116,10239,2022-07-17 21:43,28.31,6.0
256142,30677,2022-07-17 21:49,47.22,2.5
248771,16339,2022-07-18 05:40,27.62,6.0
256149,30682,2022-07-18 05:56,47.24,2.5
256148,30681,2022-07-18 06:04,36.83,2.5
256150,30683,2022-07-18 06:06,41.07,2.5
247851,27896,2022-07-18 07:00,29.36,6.0
256154,30685,2022-07-18 07:37,39.43,2.5
93577,4064,2022-07-18 07:41,43.44,2.5
246615,10154,2022-07-18 07:43,28.69,6.0
255430,24152,2022-07-18 08:27,48.4,2.5
248433,7347,2022-07-18 08:30,30.11,2.5
256165,25732,2022-07-18 09:45,146.61,2.5
252590,1083,2022-07-18 09:54,132.54,2.5
256173,30691,2022-07-18 10:42,76.96,2.5
248667,28109,2022-07-18 12:20,47.36,2.5
254989,27730,2022-07-18 12:35,37.14,2.5
254041,7387,2022-07-18 12:49,50.43,2.5
250574,28485,2022-07-18 13:07,40.24,2.5
256190,30700,2022-07-18 13:36,90.17,2.5
256189,30699,2022-07-18 13:40,46.55,2.5
248593,27266,2022-07-18 14:01,27.99,6.0
244284,27073,2022-07-18 14:03,51.68,2.5
256205,30705,2022-07-18 15:59,50.95,2.5
256198,30701,2022-07-18 16:07,45.04,2.5
255747,11006,2022-07-18 16:43,46.88,2.5
256208,17819,2022-07-18 16:47,33.99,2.5
256215,30715,2022-07-18 17:10,43.54,2.5
254387,8161,2022-07-18 17:32,95.33,2.5
238325,7516,2022-07-18 17:38,36.35,2.5
256213,30713,2022-07-18 17:48,47.83,2.5
248477,274,2022-07-18 17:58,82.14,2.5
248110,1520,2022-07-18 18:42,128.93,2.5
256239,30728,2022-07-18 18:49,39.91,2.5
172253,19973,2022-07-18 19:13,33.39,2.5
16526,3127,2022-07-18 19:19,284.4,5.5
256257,30735,2022-07-18 20:47,37.91,2.5
240579,23287,2022-07-18 20:48,210.86,5.5
256261,7,2022-07-18 21:35,9.5,6.0
247990,168,2022-07-19 05:40,34.13,2.5
3966,5385,2022-07-19 08:46,54.86,2.5
256285,30750,2022-07-19 08:48,48.2,2.5
252830,28111,2022-07-19 09:06,38.22,2.5
256290,30752,2022-07-19 09:34,38.19,2.5
254801,29900,2022-07-19 10:36,69.7,2.5
249083,19725,2022-07-19 10:57,174.61,2.5
252505,175,2022-07-19 11:23,70.86,2.5
256241,30729,2022-07-19 11:24,37.74,2.5
256164,30688,2022-07-19 11:26,21.05,6.0
256297,30756,2022-07-19 11:31,39.27,2.5
256299,30757,2022-07-19 11:37,47.19,2.5
256305,30758,2022-07-19 11:58,37.46,2.5
252359,801,2022-07-19 12:19,76.93,2.5
190705,5761,2022-07-19 13:00,62.35,2.5
256256,30734,2022-07-19 13:32,49.44,2.5
254379,23816,2022-07-19 13:33,29.82,6.0
256320,30762,2022-07-19 14:18,47.52,2.5
256336,30769,2022-07-19 16:47,47.91,2.5
246936,18238,2022-07-19 17:00,59.33,2.5
256343,30775,2022-07-19 17:05,53.92,2.5
249092,437,2022-07-19 17:38,65.76,2.5
255245,30186,2022-07-19 18:50,42.98,2.5
256360,30783,2022-07-19 18:54,50.57,2.5
256363,30784,2022-07-19 19:40,64.44,2.5
256309,9955,2022-07-19 20:04,54.6,2.5
247824,2697,2022-07-20 05:51,149.21,2.5
252982,22638,2022-07-20 06:12,50.95,2.5
256389,30795,2022-07-20 06:26,39.54,2.5
256390,30796,2022-07-20 06:36,43.21,2.5
256392,30797,2022-07-20 07:11,37.08,2.5
236039,18162,2022-07-20 08:29,65.64,2.5
256397,30803,2022-07-20 09:03,37.11,2.5
241711,10562,2022-07-20 09:19,27.55,6.0
254290,29340,2022-07-20 09:50,32.19,2.5
256408,30808,2022-07-20 10:03,54.25,2.5
253294,29125,2022-07-20 10:22,47.06,2.5
256415,30811,2022-07-20 10:40,37.91,2.5
256416,30812,2022-07-20 10:48,26.28,6.0
248932,685,2022-07-20 11:24,46.23,2.5
251741,6530,2022-07-20 12:04,60.27,2.5
256369,30786,2022-07-20 12:06,39.85,2.5
254183,4493,2022-07-20 12:56,29.55,6.0
256460,30838,2022-07-20 16:22,46.57,2.5
256479,30850,2022-07-20 18:03,39.83,2.5
246987,26200,2022-07-20 18:15,27.22,6.0
256488,30856,2022-07-20 19:09,38.68,2.5
256489,30857,2022-07-20 19:29,29.79,6.0
256492,30859,2022-07-20 20:00,47.55,2.5
247370,27918,2022-07-21 06:23,47.02,2.5
253047,28375,2022-07-21 07:08,37.95,2.5
256535,30874,2022-07-21 09:35,49.58,2.5
255483,30321,2022-07-21 12:47,65.03,2.5
251851,20479,2022-07-21 13:00,38.57,2.5
16894,17625,2022-07-21 13:07,48.41,2.5
256557,30887,2022-07-21 13:51,47.15,2.5
256558,30888,2022-07-21 13:56,51.38,2.5
256560,30890,2022-07-21 14:08,52.79,2.5
256562,29246,2022-07-21 14:50,33.04,2.5
256572,30897,2022-07-21 16:32,46.78,2.5
256075,22618,2022-07-21 17:05,42.89,2.5
256571,30896,2022-07-21 17:14,59.96,2.5
256589,30907,2022-07-21 18:01,38.42,2.5
256594,30910,2022-07-21 18:19,66.99,2.5
256605,30918,2022-07-21 19:57,48.93,2.5
256610,29117,2022-07-21 20:42,28.96,6.0
256583,30903,2022-07-22 06:22,77.21,2.5
256495,30860,2022-07-22 06:24,42.12,2.5
256638,30929,2022-07-22 07:11,51.72,2.5
251825,23551,2022-07-22 07:36,27.1,6.0
254160,29491,2022-07-22 07:59,28.31,6.0
256641,30930,2022-07-22 09:01,42.2,2.5
8497,8575,2022-07-22 09:50,39.76,2.5
253703,28493,2022-07-22 10:34,35.37,2.5
256652,30938,2022-07-22 10:40,38.84,2.5
253716,29013,2022-07-22 12:21,32.12,2.5
256676,30950,2022-07-22 13:39,39.03,2.5
256686,30954,2022-07-22 14:48,38.85,2.5
256690,30958,2022-07-22 15:17,52.06,2.5
256693,30960,2022-07-22 15:44,37.77,2.5
256696,523,2022-07-22 16:03,64.65,2.5
235257,150,2022-07-22 16:20,49.94,2.5
246339,26955,2022-07-22 16:45,26.58,6.0
65177,18343,2022-07-22 16:52,48.33,2.5
230757,23401,2022-07-22 16:54,49.78,2.5
251009,28160,2022-07-22 16:55,25.9,6.0
46910,17783,2022-07-22 16:56,26.24,6.0
247902,16,2022-07-22 16:57,37.16,2.5
245989,22077,2022-07-22 17:03,30.96,2.5
247039,7922,2022-07-22 17:15,52.97,2.5
237630,22530,2022-07-22 17:19,28.09,6.0
247179,21580,2022-07-22 17:19,28.02,6.0
21039,12247,2022-07-22 17:24,30.32,2.5
255708,21538,2022-07-22 17:30,105.96,2.5
77531,10481,2022-07-22 17:32,69.63,2.5
256716,30970,2022-07-22 17:34,38.78,2.5
196732,21676,2022-07-22 17:36,34.23,2.5
256715,30969,2022-07-22 17:38,40.79,2.5
187241,20984,2022-07-22 17:49,31.94,2.5
254280,29209,2022-07-22 17:51,44.74,2.5
241131,25492,2022-07-22 17:53,32.04,2.5
256714,30968,2022-07-22 17:53,42.42,2.5
245712,27487,2022-07-22 18:05,128.14,2.5
234848,755,2022-07-22 18:22,25.69,6.0
256730,30973,2022-07-22 18:25,84.57,2.5
81816,9197,2022-07-22 18:53,32.43,2.5
16531,17357,2022-07-22 18:54,32.39,2.5
13409,2688,2022-07-22 18:59,45.41,2.5
81834,8697,2022-07-22 19:03,31.71,2.5
9175,10489,2022-07-22 19:06,35.46,2.5
256740,30975,2022-07-22 20:05,49.59,2.5
235426,23593,2022-07-22 20:08,43.21,2.5
247882,25246,2022-07-22 20:53,34.45,2.5
256745,23765,2022-07-22 21:01,34.11,2.5
250144,25902,2022-07-22 21:20,43.26,2.5
256758,27087,2022-07-23 04:36,31.93,2.5
255676,13314,2022-07-23 05:43,35.86,2.5
242959,26559,2022-07-23 05:55,26.6,6.0
256761,30983,2022-07-23 06:19,49.09,2.5
248043,18372,2022-07-23 07:43,35.92,2.5
15545,12213,2022-07-23 08:18,42.8,2.5
256769,30989,2022-07-23 08:21,48.87,2.5
200950,21617,2022-07-23 08:55,37.59,2.5
251259,28679,2022-07-23 08:55,50.58,2.5
251890,21878,2022-07-23 08:57,27.65,6.0
256787,31001,2022-07-23 09:03,50.09,2.5
173842,20109,2022-07-23 09:07,44.89,2.5
197589,21855,2022-07-23 09:09,72.97,2.5
256794,31005,2022-07-23 09:11,49.63,2.5
256786,30999,2022-07-23 09:11,45.35,2.5
202580,21778,2022-07-23 09:13,38.46,2.5
28456,12159,2022-07-23 09:20,65.44,2.5
256795,31006,2022-07-23 09:22,48.82,2.5
246420,25005,2022-07-23 09:38,33.14,2.5
256804,31010,2022-07-23 09:39,47.93,2.5
256805,31011,2022-07-23 09:59,49.16,2.5
256823,2517,2022-07-23 10:09,28.09,6.0
256832,31026,2022-07-23 10:21,48.68,2.5
256841,31031,2022-07-23 10:36,38.31,2.5
150546,10173,2022-07-23 10:39,60.29,2.5
256848,31035,2022-07-23 10:52,47.87,2.5
197708,21876,2022-07-23 10:53,51.35,2.5
256853,31037,2022-07-23 10:54,54.31,2.5
256852,31036,2022-07-23 10:59,47.81,2.5
246970,24514,2022-07-23 11:01,34.58,2.5
201759,22121,2022-07-23 11:13,48.24,2.5
256861,31040,2022-07-23 11:25,47.82,2.5
256864,31042,2022-07-23 11:43,47.72,2.5
247974,27998,2022-07-23 11:47,27.86,6.0
256865,31043,2022-07-23 12:11,58.77,2.5
256872,31047,2022-07-23 12:14,48.14,2.5
256875,31048,2022-07-23 12:29,48.27,2.5
202767,22170,2022-07-23 13:10,48.66,2.5
256886,31055,2022-07-23 13:13,48.43,2.5
256893,31061,2022-07-23 13:23,53.17,2.5
256895,31063,2022-07-23 13:29,72.21,2.5
256685,30954,2022-07-23 14:20,48.13,2.5
253733,28681,2022-07-23 14:33,83.73,2.5
256918,31079,2022-07-23 15:01,48.77,2.5
256929,31084,2022-07-23 15:36,60.37,2.5
248013,28005,2022-07-23 16:28,31.47,2.5
256949,31097,2022-07-23 16:54,59.85,2.5
256951,31099,2022-07-23 17:05,51.04,2.5
256955,31100,2022-07-23 17:06,25.1,6.0
256961,31104,2022-07-23 17:32,48.67,2.5
248301,1220,2022-07-23 17:43,31.11,2.5
256968,31108,2022-07-23 17:57,52.02,2.5
256972,31111,2022-07-23 18:07,49.95,2.5
135131,5806,2022-07-23 18:07,59.13,2.5
256980,31118,2022-07-23 18:39,41.79,2.5
256982,31119,2022-07-23 18:43,72.14,2.5
255543,29624,2022-07-23 19:02,44.5,2.5
251874,23757,2022-07-23 19:46,28.1,6.0
191238,21401,2022-07-23 19:48,71.62,2.5
256969,31109,2022-07-23 20:02,47.92,2.5
256862,31041,2022-07-23 20:40,48.98,2.5
257021,31139,2022-07-23 21:21,47.23,2.5
257007,25626,2022-07-23 21:29,34.29,2.5
254507,29700,2022-07-23 22:06,33.66,2.5
257034,31148,2022-07-23 22:53,47.66,2.5
257035,31149,2022-07-23 23:31,61.56,2.5
232316,23253,2022-07-23 23:58,32.68,2.5
242259,5246,2022-07-24 07:02,102.66,2.5
256456,30835,2022-07-24 07:13,43.32,2.5
249907,4261,2022-07-24 07:54,41.29,2.5
86970,7164,2022-07-24 08:06,31.03,2.5
257062,103,2022-07-24 08:34,30.93,2.5
245228,27316,2022-07-24 08:53,47.81,2.5
257061,31162,2022-07-24 10:24,76.1,2.5
255290,29794,2022-07-24 11:01,32.24,2.5
251160,28648,2022-07-24 11:13,31.33,2.5
257081,31170,2022-07-24 11:33,48.23,2.5
256736,25887,2022-07-24 11:42,32.68,2.5
256375,2084,2022-07-24 11:51,66.89,2.5
257091,1125,2022-07-24 12:13,65.13,2.5
256855,456,2022-07-24 12:38,36.09,2.5
257092,31173,2022-07-24 12:38,47.02,2.5
16689,4109,2022-07-24 13:34,207.38,2.5
257098,31177,2022-07-24 13:55,47.55,2.5
257102,31179,2022-07-24 14:24,48.84,2.5
38538,4007,2022-07-24 14:32,87.1,2.5
248263,27987,2022-07-24 14:54,36.16,2.5
257111,31184,2022-07-24 15:54,48.43,2.5
72132,8799,2022-07-24 15:56,70.09,2.5
257120,31190,2022-07-24 16:21,48.31,2.5
257124,31191,2022-07-24 16:38,45.09,2.5
243252,8753,2022-07-24 17:31,30.91,2.5
20899,9524,2022-07-24 17:43,50.2,2.5
257145,31197,2022-07-24 19:01,48.92,2.5
257151,31201,2022-07-24 19:17,72.33,2.5
257166,31211,2022-07-24 20:20,50.23,2.5
256018,30574,2022-07-24 20:41,39.0,2.5
257173,31216,2022-07-24 21:02,49.39,2.5
257159,31207,2022-07-24 21:10,48.28,2.5
257170,31214,2022-07-24 21:15,48.38,2.5
257189,31225,2022-07-25 03:49,38.37,2.5
15810,8956,2022-07-25 05:07,30.65,2.5
16593,6567,2022-07-25 05:15,60.92,2.5
257193,31226,2022-07-25 05:32,48.29,2.5
216654,22588,2022-07-25 05:55,30.56,2.5
256820,21538,2022-07-25 08:18,111.14,5.5
257207,4493,2022-07-25 08:40,27.36,6.0
257206,4493,2022-07-25 08:41,26.36,6.0
257209,4493,2022-07-25 09:00,36.03,2.5
257213,4493,2022-07-25 09:01,27.15,6.0
256666,29013,2022-07-25 09:18,34.37,2.5
257218,29013,2022-07-25 09:22,29.44,6.0
243308,1094,2022-07-25 09:24,58.25,2.5
16289,4423,2022-07-25 11:00,49.79,2.5
252585,28455,2022-07-25 11:02,31.02,2.5
233953,454,2022-07-25 11:20,61.57,2.5
55845,219,2022-07-25 11:55,75.4,2.5
55591,12219,2022-07-25 11:57,38.92,2.5
257240,31244,2022-07-25 11:59,41.18,2.5
257244,31246,2022-07-25 11:59,48.6,2.5
4476,112,2022-07-25 12:00,63.55,2.5
253231,16459,2022-07-25 12:03,70.81,2.5
257245,31247,2022-07-25 12:11,29.71,6.0
151261,16851,2022-07-25 12:19,71.09,2.5
170359,19911,2022-07-25 12:31,69.27,2.5
181983,20725,2022-07-25 12:48,34.14,2.5
256167,25638,2022-07-25 13:30,50.43,2.5
233258,8835,2022-07-25 14:22,62.28,2.5
257265,31259,2022-07-25 15:08,37.66,2.5
257258,31255,2022-07-25 15:11,54.4,2.5
257155,31204,2022-07-25 15:15,48.47,2.5
257266,31260,2022-07-25 15:16,38.44,2.5
257272,31265,2022-07-25 15:41,49.24,2.5
256169,10004,2022-07-25 16:13,41.45,2.5
257279,31267,2022-07-25 16:15,38.12,2.5
256551,27128,2022-07-25 16:24,44.1,2.5
16452,107,2022-07-25 16:28,72.39,2.5
252970,13,2022-07-25 16:48,294.22,5.5
256509,282,2022-07-25 17:15,230.65,2.5
257296,19942,2022-07-25 17:17,56.43,2.5
257282,31269,2022-07-25 17:23,54.77,2.5
257269,31263,2022-07-25 17:29,37.51,2.5
257299,31282,2022-07-25 17:48,39.64,2.5
249553,10425,2022-07-25 18:25,27.13,6.0
233933,10927,2022-07-25 18:36,122.1,2.5
252827,28970,2022-07-25 18:53,31.16,2.5
257316,31291,2022-07-25 19:14,39.66,2.5
257319,31292,2022-07-25 19:26,37.72,2.5
248953,6811,2022-07-25 20:35,30.62,2.5
257323,12183,2022-07-25 20:56,27.41,6.0
257325,31295,2022-07-25 21:02,58.76,2.5
256750,29516,2022-07-25 21:06,42.32,2.5
257334,31301,2022-07-25 23:06,38.29,2.5
257221,31235,2022-07-26 07:28,458.34,8.5
8206,9403,2022-07-26 07:58,41.45,2.5
257357,31312,2022-07-26 08:54,49.24,2.5
257358,31313,2022-07-26 09:04,75.88,2.5
257359,31314,2022-07-26 09:07,40.18,2.5
257330,31298,2022-07-26 09:12,27.43,6.0
257365,31317,2022-07-26 09:36,39.46,2.5
257367,31318,2022-07-26 09:37,47.68,2.5
257250,21538,2022-07-26 09:42,195.35,8.5
252153,915,2022-07-26 09:54,66.95,2.5
257373,31319,2022-07-26 10:13,98.21,2.5
247347,26978,2022-07-26 11:47,40.04,2.5
257387,31322,2022-07-26 12:06,38.51,2.5
230638,23343,2022-07-26 12:41,30.66,2.5
257399,31327,2022-07-26 13:19,25.9,6.0
257401,31328,2022-07-26 13:54,38.5,2.5
257202,31230,2022-07-26 14:31,47.55,2.5
257414,31331,2022-07-26 15:04,44.25,2.5
256458,30688,2022-07-26 15:22,7.32,6.0
257419,31335,2022-07-26 15:26,53.97,2.5
244244,27064,2022-07-26 17:23,30.76,2.5
257437,31346,2022-07-26 17:24,37.63,2.5
257438,16898,2022-07-26 17:27,87.04,2.5
251274,35,2022-07-26 17:29,134.29,2.5
196871,21724,2022-07-26 17:32,67.63,2.5
197979,21856,2022-07-26 17:33,38.11,2.5
243278,432,2022-07-26 17:38,63.11,2.5
257442,31349,2022-07-26 17:58,40.17,2.5
202662,22164,2022-07-26 17:58,35.22,2.5
257447,22164,2022-07-26 18:03,36.44,2.5
108374,1049,2022-07-26 18:23,61.67,2.5
244110,15763,2022-07-26 18:23,32.52,2.5
245625,22790,2022-07-26 18:30,31.32,2.5
256527,28375,2022-07-26 18:31,37.36,2.5
257455,31355,2022-07-26 18:31,42.84,2.5
257451,31354,2022-07-26 18:32,40.77,2.5
257456,31356,2022-07-26 18:39,40.42,2.5
241217,26197,2022-07-26 18:41,29.81,6.0
41719,18130,2022-07-26 18:52,37.48,2.5
257462,31358,2022-07-26 19:27,50.16,2.5
233940,17131,2022-07-26 19:28,49.77,2.5
257468,31359,2022-07-26 19:35,47.69,2.5
257472,9168,2022-07-26 19:42,31.68,2.5
252639,5398,2022-07-26 19:47,25.68,6.0
257473,31360,2022-07-26 19:58,61.31,2.5
247816,27663,2022-07-26 20:07,30.87,2.5
217630,22263,2022-07-26 20:55,40.69,2.5
235941,24727,2022-07-26 20:58,63.37,2.5
28051,3727,2022-07-26 21:05,77.8,2.5
93473,6526,2022-07-26 21:05,27.23,6.0
257353,8225,2022-07-26 21:16,62.37,2.5
16059,889,2022-07-26 21:29,62.18,2.5
194566,21581,2022-07-26 21:35,31.14,2.5
239693,402,2022-07-26 21:57,45.07,2.5
153325,434,2022-07-26 22:01,38.54,2.5
257478,16518,2022-07-26 22:03,30.09,2.5
257347,31308,2022-07-26 22:40,37.51,2.5
235145,1176,2022-07-26 22:46,32.5,2.5
250785,28558,2022-07-27 07:39,58.74,2.5
257499,33,2022-07-27 07:41,3.13,6.0
257500,31371,2022-07-27 07:46,41.39,2.5
249827,28110,2022-07-27 07:55,27.25,6.0
257507,31375,2022-07-27 08:38,39.39,2.5
256260,23287,2022-07-27 08:48,64.64,2.5
257509,31376,2022-07-27 09:16,40.27,2.5
257513,31377,2022-07-27 09:46,49.41,2.5
255726,4866,2022-07-27 09:57,95.74,2.5
252641,6565,2022-07-27 10:23,98.92,2.5
246824,26982,2022-07-27 10:40,36.87,2.5
257517,31379,2022-07-27 10:47,39.01,2.5
238622,20806,2022-07-27 10:56,29.94,6.0
257520,31381,2022-07-27 11:12,43.66,2.5
257531,31388,2022-07-27 12:15,37.95,2.5
250453,25068,2022-07-27 12:47,35.44,2.5
254881,24066,2022-07-27 13:25,53.56,2.5
244611,27171,2022-07-27 13:31,48.4,2.5
257546,31394,2022-07-27 13:45,38.91,2.5
257548,31395,2022-07-27 14:01,47.59,2.5
250491,28438,2022-07-27 14:21,51.22,2.5
241270,18571,2022-07-27 14:23,69.58,2.5
257557,31400,2022-07-27 15:07,48.25,2.5
257556,31399,2022-07-27 15:11,39.0,2.5
27712,7417,2022-07-27 15:23,68.75,2.5
257562,31404,2022-07-27 15:32,40.25,2.5
255959,25577,2022-07-27 15:55,81.22,2.5
257575,31412,2022-07-27 16:22,40.42,2.5
257585,31417,2022-07-27 16:49,42.12,2.5
257589,31421,2022-07-27 16:59,38.12,2.5
257590,31423,2022-07-27 17:01,39.25,2.5
257591,31424,2022-07-27 17:07,49.61,2.5
249395,28256,2022-07-27 17:22,35.32,2.5
257593,31426,2022-07-27 17:34,24.26,6.0
256021,24793,2022-07-27 17:57,150.31,2.5
257602,31430,2022-07-27 18:20,39.71,2.5
257606,31433,2022-07-27 18:26,47.08,2.5
